id,position
1295,69.2248121821
1302,69.2248121821
1309,66.6432998231
1316,86.4801842664
1323,86.4801842664
1330,80.410999333
1337,97.0779718458
1344,120.039844934
1351,100.338829562
1358,84.578017265
1365,74.9313131864
1372,77.007421485
1379,94.6323285582
1386,91.3714708415
1393,103.192080065
1400,87.2953986956
1407,81.0454214052
1414,88.6540894109
1421,88.6540894109
1428,88.6540894109
1435,99.1160079187
1442,99.1160079187
1449,95.1758048443
1456,103.871425422
1463,96.2627574166
1470,96.2627574166
1477,84.9856244796
1484,90.5562564123
1491,85.3932316942
1498,91.507339913
1505,79.6867306899
1512,91.3714708415
1519,91.3714708415
1526,81.7247667629
1533,81.7247667629
1540,79.0073853323
1547,103.409614797
1554,85.9367079803
1561,85.9367079803
1568,85.9367079803
1575,85.9367079803
1582,85.9367079803
1589,88.925827554
1596,101.697520278
1603,93.9529832006
1610,106.860544996
1617,116.235510931
1624,111.208355285
1631,86.616053338
1638,95.0399357728
1645,95.0399357728
1652,80.0401344941
1659,79.0073853323
1666,112.838784143
1673,138.518038662
1680,138.518038662
1687,107.404021282
1694,116.914856289
1701,116.914856289
1708,116.914856289
1715,89.5085649702
1722,89.5085649702
1729,89.5085649702
1736,133.083275801
1743,128.327858298
1750,98.164924418
1757,122.485488222
1764,123.436571723
1771,149.387564385
1778,105.855258085
1785,125.202869652
1792,98.5725316326
1799,110.257271784
1806,98.2465900791
1813,100.338829562
1820,100.338829562
1827,101.01817492
1834,108.898581069
1841,105.365985209
1848,93.8563752591
1855,93.8563752591
1862,108.08336664
1869,106.588806853
1876,104.143163565
1883,104.143163565
1890,104.143163565
1897,104.143163565
1904,113.518129501
1911,113.518129501
1918,113.518129501
1925,113.518129501
1932,113.518129501
1939,113.518129501
1946,113.518129501
1953,95.5834120589
1960,75.4747894725
1967,75.4747894725
1974,109.577926427
1981,104.958377995
1988,104.958377995
1995,124.931131509
2002,124.931131509
2009,113.382260429
2016,100.746436777
2023,96.3986264881
2030,107.404021282
2037,112.702915072
2044,109.170319212
2051,105.773592424
2058,97.0779718458
2065,112.159438786
2072,109.713795498
2079,109.713795498
2086,105.637723352
2093,114.605082073
2100,93.8987797902
2107,126.697429439
2114,103.463818208
2121,103.463818208
2128,110.664878999
2135,100.746436777
2142,107.404021282
2149,103.599687279
2156,106.045330567
2163,110.80074807
2170,110.80074807
2177,110.80074807
2184,108.490973854
2191,108.490973854
2198,108.490973854
2205,117.86593979
2212,133.762621159
2219,133.762621159
2226,127.64851294
2233,120.855059364
2240,116.371380003
2247,110.664878999
2254,110.664878999
2261,143.137587094
2268,109.713795498
2275,109.577926427
2282,108.898581069
2289,108.898581069
2296,108.490973854
2303,114.876820216
2310,121.942011936
2317,125.474607796
2324,127.240905725
2331,121.262666578
2338,121.262666578
2345,125.067000581
2352,125.067000581
2359,126.833298511
2366,126.833298511
2373,142.186503594
2380,116.235510931
2387,114.740951145
2394,116.09964186
2401,116.09964186
2408,82.5399811921
2415,84.306279122
2422,125.242130783
2429,84.4421481935
2436,91.0997326984
2443,95.4475429874
2450,93.9529832006
2457,86.887791481
2464,121.942011936
2471,125.474607796
2478,119.224630505
2485,130.365894371
2492,130.365894371
2499,111.208355285
2506,88.925827554
2513,111.751831571
2520,104.007294494
2527,128.191989226
2534,105.501854281
2541,112.567046
2548,111.344224356
2555,79.3183846054
2562,101.05743605
2569,78.7749083193
2576,78.7749083193
2583,54.86195173
2590,76.1933959602
2597,60.7043218058
2604,60.7043218058
2611,58.3945475898
2618,70.758633099
2625,71.9814547428
2632,61.9271434496
2639,61.9271434496
2646,83.6661948944
2653,76.0575268887
2660,69.8075495983
2667,91.6824701146
2674,55.4054280161
2681,52.0087012279
2688,70.8945021706
2695,70.8945021706
2702,90.0520412563
2709,99.2911381203
2716,114.236735989
2723,114.236735989
2730,67.2260372392
2737,63.9651795225
2744,67.9053825969
2751,76.7368722463
2758,84.073802109
2765,78.3673011047
2772,92.6335536154
2779,73.2042763866
2786,77.6879557471
2793,77.6879557471
2800,77.6879557471
2807,85.4324928243
2814,98.3400546196
2821,73.2042763866
2828,89.7803031132
2835,97.660709262
2842,154.046373947
2849,109.481318485
2856,103.231341195
2863,109.07371127
2870,109.07371127
2877,109.07371127
2884,117.769331848
2891,117.769331848
2898,88.8292196125
2905,120.079106064
2912,120.079106064
2919,78.6378503433
2926,85.5683618958
2933,85.5683618958
2940,85.5683618958
2947,86.7911835396
2954,88.5574814695
2961,94.1281134022
2968,94.1281134022
2975,94.1281134022
2982,94.1281134022
2989,94.5357206168
2996,85.1607546812
3003,103.910686552
3010,96.9813639043
3017,93.7205061876
3024,93.7205061876
3031,114.916081346
3038,114.236735989
3045,117.769331848
3052,89.8227076443
3059,89.8227076443
3066,89.8227076443
3073,89.8227076443
3080,103.910686552
3087,61.791274378
3094,58.9380238759
3101,113.925736715
3108,112.376973518
3115,112.376973518
3122,113.328057019
3129,99.0250621326
3136,141.410550295
3143,141.410550295
3150,80.2694681061
3157,108.436770444
3164,100.012888009
3171,85.4381549796
3178,112.241104447
3185,71.7097165997
3192,72.1173238143
3199,71.5738475282
3206,71.5738475282
3213,71.5738475282
3220,71.5738475282
3227,77.8238248186
3234,95.3565972013
3241,82.4433732506
3248,94.2639824737
3255,94.2639824737
3262,83.5303258228
3269,83.5303258228
3276,83.5303258228
3283,83.5303258228
3290,79.1825155339
3297,79.1825155339
3304,78.2314320332
3311,83.9435951927
3318,83.9435951927
3325,105.682646638
3332,114.686747734
3339,78.6390392478
3346,98.9259354368
3353,129.997548286
3360,118.817023291
3367,114.550878663
3374,114.550878663
3381,104.59003191
3388,118.584546278
3395,100.655490991
3402,100.655490991
3409,100.655490991
3416,100.655490991
3423,100.655490991
3430,100.655490991
3437,100.655490991
3444,100.655490991
3451,100.655490991
3458,100.655490991
3465,114.378267215
3472,90.3237793993
3479,122.213750079
3486,100.284626152
3493,127.64851294
3500,141.588823897
3507,93.7205061876
3514,95.350935046
3521,95.2150659744
3528,91.8183391862
3535,91.8183391862
3542,140.09426411
3549,80.1760035656
3556,126.736690569
3563,126.736690569
3570,94.8074587598
3577,94.8074587598
3584,94.8074587598
3591,113.557390631
3598,150.513778087
3605,107.041337353
3612,148.0681348
3619,148.0681348
3626,118.454339361
3633,127.008428712
3640,127.008428712
3647,127.008428712
3654,127.008428712
3661,127.008428712
3668,103.503079338
3675,107.041337353
3682,107.041337353
3689,107.041337353
3696,100.556364295
3703,113.0195765
3710,95.9188338203
3717,141.588823897
3724,94.7792639502
3731,105.269377268
3738,113.964997846
3745,146.208372329
3752,146.208372329
3759,152.920160245
3766,123.073887793
3773,72.1895804055
3780,72.1895804055
3787,63.0140960218
3794,77.2803485325
3801,113.829128774
3808,73.7195578631
3815,65.0521320948
3822,84.3879447831
3829,101.606574492
3836,62.0630125211
3843,128.953000245
3850,71.5738475282
3857,144.768015953
3864,144.768015953
3871,73.6118836012
3878,76.6434077059
3885,76.6434077059
3892,74.0194908157
3899,47.7967600105
3906,92.4976845438
3913,92.272652877
3920,119.034558023
3927,84.345540252
3934,84.345540252
3941,84.345540252
3948,84.345540252
3955,84.345540252
3962,84.345540252
3969,73.2042763866
3976,107.584813639
3983,78.0955629616
3990,71.3021093851
3997,93.4731905328
4004,136.480002589
4011,110.160663843
4018,88.5574814695
4025,119.034558023
4032,79.3183846054
4039,88.5574814695
4046,82.3075041791
4053,82.3075041791
4060,82.3075041791
4067,82.3075041791
4074,83.6906173826
4081,85.321046241
4088,79.72599182
4095,79.72599182
4102,71.5738475282
4109,78.5031701762
4116,121.344332239
4123,94.6715896883
4130,119.541291934
4137,65.0521320948
4144,91.5466010431
4151,98.0047039963
4158,87.4705288972
4165,87.4705288972
4172,87.4705288972
4179,87.4705288972
4186,87.4705288972
4193,87.4705288972
4200,115.909569378
4207,108.937842199
4214,108.937842199
4221,87.7422670403
4228,87.7422670403
4235,87.7422670403
4242,155.855076408
4249,75.7857887456
4256,136.154061036
4263,110.338937445
4270,124.741059027
4277,124.741059027
4284,124.741059027
4291,94.9433278314
4298,69.5358114553
4305,103.638948409
4312,136.154061036
4319,119.034558023
4326,119.034558023
4333,116.682379276
4340,123.925844598
4347,123.925844598
4354,107.715020555
4361,118.083474523
4368,151.099658904
4375,102.008519551
4382,97.932447405
4389,119.849772452
4396,132.893203319
4403,140.366002253
4410,145.800765115
4417,90.3237793993
4424,111.247616415
4431,136.289930108
4438,113.149783416
4445,109.209580342
4452,81.6281588214
4459,87.6063979688
4466,87.6063979688
4473,89.6444340417
4480,73.7477526727
4487,73.7477526727
4494,73.7477526727
4501,73.7477526727
4508,73.7477526727
4515,73.7477526727
4522,83.2585876798
4529,102.551995837
4536,113.013914345
4543,113.013914345
4550,113.013914345
4557,105.269377268
4564,105.269377268
4571,92.9052917584
4578,92.9052917584
4585,95.622673189
4592,94.6715896883
4599,96.1661494751
4606,98.4759236912
4613,122.796487495
4620,94.3998515453
4627,134.208300599
4634,109.345449414
4641,105.133508196
4648,105.133508196
4655,147.796396657
4662,112.60630713
4669,108.937842199
4676,55.3162654208
4683,152.823552303
4690,152.823552303
4697,137.062740006
4704,137.062740006
4711,53.3730540985
4718,150.513778087
4725,90.0520412563
4732,90.0520412563
4739,109.345449414
4746,91.4107319716
4753,103.638948409
4760,103.638948409
4767,103.638948409
4774,92.9052917584
4781,102.551995837
4788,102.551995837
4795,102.551995837
4802,102.551995837
4809,40.9141438386
4816,112.062830844
4823,112.062830844
4830,112.062830844
4837,112.062830844
4844,114.780212275
4851,64.8227984828
4858,108.666104056
4865,109.345449414
4872,110.568271057
4879,111.018282803
4886,111.018282803
4893,117.225855562
4900,117.225855562
4907,125.791269224
4914,125.791269224
4921,113.421521559
4928,113.421521559
4935,113.421521559
4942,142.225764724
4949,138.557299793
4956,124.291047282
4963,124.291047282
4970,124.291047282
4977,124.291047282
4984,124.291047282
4991,96.0302804036
4998,56.899987803
5005,40.7315682909
5012,57.9869403752
5019,57.9869403752
5026,57.9869403752
5033,57.9869403752
5040,57.9869403752
5047,57.9869403752
5054,57.9869403752
5061,76.8727413179
5068,40.3483835646
5075,57.3075950176
5082,47.932629082
5089,63.3282386959
5096,63.2858341649
5103,63.3282386959
5110,36.9994908793
5117,81.6281588214
5124,81.6281588214
5131,62.2412861237
5138,64.7803939517
5145,55.2695589446
5152,55.2695589446
5159,66.5466918816
5166,76.0575268887
5173,76.6010031748
5180,83.5359879782
5187,38.7657888092
5194,57.4434640891
5201,78.6390392478
5208,78.6390392478
5215,84.4814093236
5222,74.5629671019
5229,100.378090693
5236,63.829310451
5243,78.5031701762
5250,86.9327147664
5257,82.5792423221
5264,60.3023767465
5271,80.6770753207
5278,57.0415190298
5285,80.1335990346
5292,80.1335990346
5299,76.3292650318
5306,76.3292650318
5313,62.7847624098
5320,73.7477526727
5327,79.8618608915
5334,79.8618608915
5341,100.378090693
5348,100.378090693
5355,73.2042763866
5362,132.94740673
5369,114.236735989
5376,114.236735989
5383,115.187819489
5390,108.12262777
5397,108.12262777
5404,108.12262777
5411,108.12262777
5418,104.997639125
5425,104.997639125
5432,104.997639125
5439,103.910686552
5446,113.964997846
5453,113.964997846
5460,113.964997846
5467,113.964997846
5474,108.801973127
5481,108.801973127
5488,108.530234984
5495,138.246300519
5502,111.519354558
5509,95.2574705055
5516,95.2574705055
5523,95.2574705055
5530,108.436770444
5537,108.436770444
5544,108.436770444
5551,108.436770444
5558,108.436770444
5565,105.909461495
5572,94.5357206168
5579,94.5413827721
5586,94.5413827721
5593,101.697520278
5600,94.5413827721
5607,93.1770299015
5614,93.9922443307
5621,105.719389013
5628,47.9044342724
5635,108.165032301
5642,130.676893644
5649,130.676893644
5656,130.676893644
5663,107.132283139
5670,107.850889627
5677,86.6609766233
5684,96.9813639043
5691,107.307413341
5698,100.785697907
5705,99.5628762634
5712,107.268152211
5719,73.6118836012
5726,103.137876654
5733,114.686747734
5740,91.003124757
5747,95.2574705055
5754,118.176939063
5761,118.176939063
5768,105.269377268
5775,105.022061613
5782,65.9750207859
5789,65.9750207859
5796,81.2262137621
5803,81.2262137621
5810,100.420495224
5817,100.420495224
5824,114.508474132
5831,111.519354558
5838,85.9759691104
5845,85.9759691104
5852,85.9759691104
5859,86.5194453965
5866,84.7955519977
5873,84.7955519977
5880,84.7955519977
5887,84.7955519977
5894,100.10635255
5901,100.10635255
5908,100.10635255
5915,82.4677957389
5922,82.4677957389
5929,100.202960491
5936,100.202960491
5943,97.932447405
5950,118.992153492
5957,95.0399357728
5964,95.0399357728
5971,103.916348708
5978,143.720324511
5985,100.112014705
5992,100.112014705
5999,93.4911725756
6006,84.345540252
6013,81.4922897499
6020,84.345540252
6027,104.088960155
6034,110.296532914
6041,107.2139488
6048,114.644343203
6055,111.65522363
6062,112.470438059
6069,106.220460768
6076,110.296532914
6083,96.9870260596
6090,90.1935724831
6097,125.92147614
6104,78.2314320332
6111,100.519621919
6118,84.5238138546
6125,85.030547765
6132,81.0846825353
6139,87.7479291956
6146,81.7696900483
6153,83.1651231393
6160,83.1651231393
6167,86.7968456949
6174,100.921566979
6181,53.9532727604
6188,53.9532727604
6195,92.4042200033
6202,81.9055591198
6209,81.9055591198
6216,102.322662225
6223,72.2955974169
6230,84.8946786935
6237,94.4422560763
6244,92.9052917584
6251,76.7792767774
6258,76.7792767774
6265,91.003124757
6272,84.7955519977
6279,69.7140850578
6286,95.7642044159
6293,80.682737476
6300,113.46392609
6307,113.46392609
6314,113.46392609
6321,98.6541972937
6328,98.6541972937
6335,100.284626152
6342,100.284626152
6349,75.2667349478
6356,105.139170351
6363,105.139170351
6370,111.425890018
6377,111.425890018
6384,126.425691296
6391,126.425691296
6398,126.425691296
6405,113.46392609
6412,113.46392609
6419,107.893294158
6426,97.3946332742
6433,71.6162520593
6440,71.6162520593
6447,71.6162520593
6454,71.6162520593
6461,94.9857323624
6468,92.9476962895
6475,106.126996228
6482,69.4423469148
6489,79.5957849038
6496,84.2520757115
6503,84.2520757115
6510,90.6379220735
6517,80.9912179948
6524,80.9912179948
6531,75.148847919
6538,117.675867308
6545,90.1486491977
6552,82.6036648104
6559,99.741149866
6566,84.4870714789
6573,85.6107664268
6580,85.6107664268
6587,105.501854281
6594,89.4151004297
6601,89.4151004297
6608,82.2140396386
6615,94.7139942194
6622,72.7032046315
6629,72.7032046315
6636,72.7032046315
6643,65.2956754282
6650,94.7139942194
6657,107.132283139
6664,92.6392157707
6671,75.3499867214
6678,90.5020530019
6685,90.5020530019
6692,90.5020530019
6699,90.5020530019
6706,82.4857777817
6713,67.6760489849
6720,79.7683963511
6727,79.7683963511
6734,79.7683963511
6741,79.7683963511
6748,79.7683963511
6755,72.0238592738
6762,90.2303148589
6769,90.2303148589
6776,90.2303148589
6783,85.7466354984
6790,75.9460803054
6797,95.5292086485
6804,95.5292086485
6811,85.030547765
6818,88.1922787859
6825,60.8119960677
6832,86.2533694088
6839,86.2533694088
6846,68.828271288
6853,80.4477417087
6860,89.2368268271
6867,89.2368268271
6874,83.7085994254
6881,92.2683509318
6888,105.311781799
6895,69.4423469148
6902,93.8987797902
6909,92.6759581464
6916,105.991127156
6923,70.9412086468
6930,70.9412086468
6937,84.6596829261
6944,56.4641857788
6951,108.165032301
6958,108.165032301
6965,108.165032301
6972,101.425782135
6979,115.773700307
6986,85.4748973553
6993,74.8814117212
7000,98.617454918
7007,89.0074932151
7014,113.328057019
7021,101.507447796
7028,101.507447796
7035,101.507447796
7042,101.507447796
7049,101.507447796
7056,92.9476962895
7063,111.561759089
7070,115.773700307
7077,115.773700307
7084,95.8009467916
7091,95.8009467916
7098,95.8009467916
7105,95.8009467916
7112,100.692233367
7119,100.692233367
7126,100.692233367
7133,100.692233367
7140,133.572548677
7147,133.572548677
7154,133.572548677
7161,133.572548677
7168,133.572548677
7175,89.1066199109
7182,106.996414067
7189,109.659592088
7196,111.425890018
7203,111.425890018
7210,122.838892026
7217,139.686656896
7224,80.5130114396
7231,66.2467589289
7238,140.637740396
7245,100.284626152
7252,96.3986264881
7259,91.959870413
7266,66.4352452983
7273,111.154151874
7280,106.534603442
7287,95.2574705055
7294,99.1976735798
7301,96.6161612208
7308,101.643316867
7315,96.3444230777
7322,82.8933849962
7329,99.3335426514
7336,101.099840581
7343,104.224829226
7350,102.594400368
7357,105.719389013
7364,101.643316867
7371,125.284535314
7378,73.9912960061
7385,73.9912960061
7392,155.039861979
7399,109.659592088
7406,111.833497232
7413,111.833497232
7420,133.572548677
7427,107.2139488
7434,108.165032301
7441,108.165032301
7448,108.165032301
7455,108.165032301
7462,108.165032301
7469,99.1976735798
7476,87.6120601241
7483,103.68135294
7490,103.68135294
7497,104.904174584
7504,94.8131209151
7511,105.583519942
7518,123.654106455
7525,76.4707962586
7532,97.3946332742
7539,115.501962163
7546,74.6096735781
7553,129.088869316
7560,87.340321981
7567,101.779185939
7574,93.7629107186
7581,93.3553035041
7588,102.322662225
7595,95.8009467916
7602,95.8009467916
7609,95.8009467916
7616,95.8009467916
7623,95.8009467916
7630,95.8009467916
7637,105.269377268
7644,76.1297834799
7651,123.925844598
7658,123.925844598
7665,117.539998236
7672,117.539998236
7679,117.539998236
7686,117.539998236
7693,117.539998236
7700,117.539998236
7707,126.099749743
7714,113.46392609
7721,113.46392609
7728,113.46392609
7735,103.817222012
7742,124.833334664
7749,101.643316867
7756,114.958485877
7763,114.958485877
7770,125.963880671
7777,125.963880671
7784,125.963880671
7791,111.833497232
7798,99.0618045083
7805,110.067199302
7812,106.534603442
7819,106.534603442
7826,106.534603442
7833,106.534603442
7840,86.425980856
7847,111.969366304
7854,104.768305513
7861,104.768305513
7868,104.768305513
7875,99.8770189375
7882,121.072594096
7889,121.072594096
7896,121.072594096
7903,121.072594096
7910,117.910863075
7917,117.947605451
7924,106.262865299
7931,125.012797171
7938,66.1814891981
7945,66.1814891981
7952,66.1814891981
7959,66.1814891981
7966,66.1814891981
7973,124.469320884
7980,63.599976839
7987,116.317176593
7994,78.4097056358
8001,68.3553943425
8008,116.274772062
8015,54.0891418319
8022,54.0891418319
8029,66.7249654842
8036,110.166325998
8043,80.5836107802
8050,40.3663656074
8057,92.2683509318
8064,144.088670595
8071,72.8433756482
8078,72.8433756482
8085,69.0347397002
8092,69.0347397002
8099,69.0347397002
8106,127.965174368
8113,72.1597283454
8120,81.2629561379
8127,67.2684417703
8134,67.2684417703
8141,67.2684417703
8148,97.9042525954
8155,141.959688736
8162,141.959688736
8169,67.9477871279
8176,69.3064778432
8183,69.3064778432
8190,78.1379674927
8197,110.610675588
8204,81.3988252094
8211,68.219525271
8218,68.219525271
8225,59.9315119077
8232,75.2847169906
8239,78.4097056358
8246,78.4097056358
8253,130.546686728
8260,130.546686728
8267,105.719389013
8274,83.844468497
8281,67.2684417703
8288,92.2683509318
8295,111.022584748
8302,88.1922787859
8309,102.866138511
8316,86.0836433723
8323,102.050924082
8330,134.387763106
8337,112.105235375
8344,57.7576067632
8351,97.703113793
8358,83.7129013706
8365,82.2140396386
8372,95.1216014339
8379,95.1216014339
8386,111.208355285
8393,85.2031592123
8400,73.6542881322
8407,90.6379220735
8414,104.632436441
8421,115.501962163
8428,125.420404385
8435,113.192187947
8442,113.192187947
8449,113.192187947
8456,113.192187947
8463,113.192187947
8470,113.192187947
8477,113.192187947
8484,104.360698298
8491,104.360698298
8498,104.49656737
8505,97.8432848097
8512,104.088960155
8519,92.5400890749
8526,75.2847169906
8533,98.3824591507
8540,72.1597283454
8547,151.507266119
8554,108.762711997
8561,123.870899118
8568,75.0129788475
8575,75.0129788475
8582,69.8499541294
8589,89.2792313582
8596,117.095648646
8603,97.8389828645
8610,97.8389828645
8617,108.264158997
8624,93.4911725756
8631,96.8511569881
8638,96.8511569881
8645,103.953091083
8652,103.953091083
8659,103.953091083
8666,105.040043656
8673,126.289822225
8680,160.936435465
8687,160.936435465
8694,160.936435465
8701,160.936435465
8708,92.6759581464
8715,87.2411952852
8722,81.2629561379
8729,81.2629561379
8736,86.0183736414
8743,71.0727757731
8750,90.6379220735
8757,110.030456927
8764,73.1108118461
8771,121.573665851
8778,75.9640623482
8785,78.8173128503
8792,83.9803375685
8799,113.46392609
8806,104.088960155
8813,104.088960155
8820,86.154242713
8827,76.35368752
8834,76.35368752
8841,103.409614797
8848,83.7085994254
8855,80.5836107802
8862,93.2194344325
8869,93.083565361
8876,85.3390282838
8883,120.52911781
8890,93.3553035041
8897,94.8498632909
8904,89.6868385727
8911,89.6868385727
8918,89.9585767158
8925,131.361901157
8932,126.057345212
8939,95.8009467916
8946,94.9857323624
8953,86.425980856
8960,86.425980856
8967,95.5292086485
8974,84.6596829261
8981,86.6977189991
8988,86.6977189991
8995,113.328057019
9002,113.328057019
9009,77.7303602781
9016,80.9912179948
9023,80.9912179948
9030,80.9912179948
9037,80.9912179948
9044,80.9912179948
9051,80.9912179948
9058,80.9912179948
9065,80.9912179948
9072,80.9912179948
9079,73.6542881322
9086,73.6542881322
9093,73.6542881322
9100,73.6542881322
9107,73.6542881322
9114,86.425980856
9121,94.8498632909
9128,74.1977644183
9135,90.773791145
9142,80.5836107802
9149,84.7955519977
9156,93.6270416471
9163,93.6270416471
9170,85.4748973553
9177,85.4748973553
9184,135.573842374
9191,110.34323939
9198,110.34323939
9205,110.34323939
9212,110.34323939
9219,90.5020530019
9226,93.8987797902
9233,83.4188792396
9240,127.240905725
9247,81.3988252094
9254,75.6923242052
9261,99.6052807944
9268,85.2031592123
9275,126.914964172
9282,74.1553598873
9289,74.1553598873
9296,74.1553598873
9303,74.1553598873
9310,74.1553598873
9317,74.1553598873
9324,114.397027548
9331,145.356415524
9338,92.4042200033
9345,110.474806517
9352,88.3281478574
9359,75.2847169906
9366,103.953091083
9373,103.953091083
9380,103.953091083
9387,103.953091083
9394,103.953091083
9401,103.953091083
9408,103.953091083
9415,103.953091083
9422,99.3335426514
9429,100.556364295
9436,100.556364295
9443,100.556364295
9450,100.556364295
9457,97.0237684354
9464,97.0237684354
9471,97.0237684354
9478,95.2574705055
9485,113.599795162
9492,113.599795162
9499,113.599795162
9506,113.599795162
9513,113.599795162
9520,94.1705179332
9527,94.8498632909
9534,105.583519942
9541,105.311781799
9548,108.98024673
9555,131.398643532
9562,108.436770444
9569,107.485686943
9576,116.181307521
9583,119.034558023
9590,119.034558023
9597,119.034558023
9604,99.6052807944
9611,105.719389013
9618,138.735573395
9625,121.751939454
9632,121.751939454
9639,139.550787824
9646,125.148666242
9653,120.936725025
9660,110.338937445
9667,125.012797171
9674,132.485596105
9681,132.485596105
9688,116.181307521
9695,98.5183282222
9702,94.9857323624
9709,101.235709653
9716,101.235709653
9723,101.235709653
9730,101.235709653
9737,101.235709653
9744,113.735664234
9751,128.409523959
9758,128.409523959
9765,128.409523959
9772,118.76281988
9779,90.4596484709
9786,140.501871325
9793,137.105144537
9800,137.105144537
9807,122.023677597
9814,156.534421766
9821,116.588914736
9828,116.588914736
9835,110.882413731
9842,104.49656737
9849,101.371578724
9856,101.371578724
9863,119.306296166
9870,119.306296166
9877,119.306296166
9884,114.415009591
9891,114.415009591
9898,114.415009591
9905,114.415009591
9912,97.9748519361
9919,102.594400368
9926,102.594400368
9933,108.844377658
9940,108.844377658
9947,95.1216014339
9954,114.822616806
9961,114.822616806
9968,113.291314643
9975,96.2085540062
9982,113.871533305
9989,106.398734371
9996,106.398734371
10003,106.398734371
10010,106.398734371
10017,106.398734371
10024,106.398734371
10031,157.539708677
10038,103.68135294
10045,103.68135294
10052,103.68135294
10059,100.828102438
10066,92.6759581464
10073,96.3444230777
10080,102.594400368
10087,102.594400368
10094,96.3444230777
10101,126.7790951
10108,126.7790951
10115,126.7790951
10122,108.165032301
10129,120.800855953
10136,118.219343594
10143,120.936725025
10150,108.029163229
10157,117.811736379
10164,113.056318876
10171,135.338846607
10178,134.795370321
10185,118.626950809
10192,118.626950809
10199,109.523723016
10206,109.523723016
10213,115.23022402
10220,115.23022402
10227,103.68135294
10234,103.68135294
10241,102.73026944
10248,96.9813639043
10255,92.2683509318
10262,137.648620823
10269,128.681262102
10276,102.73026944
10283,63.0197581771
10290,95.9000734874
10297,103.273745726
10304,103.953091083
10311,103.953091083
10318,107.078079729
10325,128.273654887
10332,116.99652195
10339,116.99652195
10346,116.99652195
10353,116.99652195
10360,116.99652195
10367,116.99652195
10374,116.99652195
10381,105.773592424
10388,105.773592424
10395,97.9748519361
10402,97.9748519361
10409,97.9748519361
10416,105.175912727
10423,104.632436441
10430,104.632436441
10437,104.632436441
10444,116.507249075
10451,76.7086774367
10458,76.7086774367
10465,76.7086774367
10472,90.8672556855
10479,98.4366625611
